segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value
8367,75.9111,17.664236,75.910996,17.664204,DI,0.2,11.51552,zone_8,Distribution Pipeline,complete,15,60,130
8368,75.910996,17.664204,75.910846,17.664174,DI,0.2,16.26541,zone_8,Distribution Pipeline,complete,15,60,130
8369,75.910846,17.664174,75.906795,17.663144,DI,0.2,553.90203,zone_8,Distribution Pipeline,complete,15,60,130
8370,75.911033,17.63044,75.909249,17.622627,DI,0.25,925.0106,zone_5,Distribution Pipeline,complete,15,60,130
8371,75.909249,17.622627,75.908549,17.619517,DI,0.25,464.41255,zone_5,Distribution Pipeline,complete,15,60,130
8372,75.911033,17.63044,75.909249,17.622627,DI,0.25,925.0106,zone_5,Distribution Pipeline,complete,15,60,130
8373,75.909249,17.622627,75.908549,17.619517,DI,0.25,464.41255,zone_5,Distribution Pipeline,complete,15,60,130
8374,75.914118,17.682112,75.914303,17.682124,DI,0.1,19.63552,zone_3,Distribution Pipeline,complete,15,60,130
8375,75.895313,17.66802,75.895156,17.669926,DI,0.1,211.72156,zone_1,Distribution Pipeline,complete,15,60,130
8376,75.895319,17.667952,75.895311,17.668035,DI,0.1,9.20114,zone_1,Distribution Pipeline,complete,15,60,130
8377,75.900503,17.672597,75.899601,17.672636,DI,0.1,98.07663,zone_1,Distribution Pipeline,complete,15,60,130
8378,75.90075,17.671485,75.90104,17.670469,DI,0.1,116.61534,zone_1,Distribution Pipeline,complete,15,60,130
8379,75.901145,17.670251,75.901032,17.670255,DI,0.1,12.0895,zone_1,Distribution Pipeline,complete,15,60,130
8380,75.900478,17.672654,75.900452,17.672717,DI,0.1,7.51717,zone_1,Distribution Pipeline,complete,15,60,130
8381,75.900272,17.670431,75.900163,17.672447,DI,0.1,249.43083,zone_1,Distribution Pipeline,complete,15,60,130
8382,75.901557,17.66859,75.901495,17.668579,DI,0.1,6.7208,zone_1,Distribution Pipeline,complete,15,60,130
8383,75.901466,17.668573,75.89998,17.66845,DI,0.1,158.31787,zone_1,Distribution Pipeline,complete,15,60,130
8384,75.899179,17.673171,75.899601,17.672636,DI,0.1,164.55157,zone_1,Distribution Pipeline,complete,15,60,130
8385,75.897206,17.668493,75.897142,17.670029,DI,0.1,170.1656,zone_1,Distribution Pipeline,complete,15,60,130
8386,75.900503,17.672597,75.900478,17.672654,DI,0.1,6.87394,zone_1,Distribution Pipeline,complete,15,60,130
8387,75.901032,17.670255,75.900318,17.670277,DI,0.1,75.76322,zone_1,Distribution Pipeline,complete,15,60,130
8388,75.899181,17.670245,75.897365,17.670121,DI,0.1,193.18778,zone_1,Distribution Pipeline,complete,15,60,130
8389,75.900508,17.672924,75.899841,17.67443,DI,0.1,181.63135,zone_1,Distribution Pipeline,complete,15,60,130
8390,75.899841,17.67443,75.900453,17.675295,DI,0.1,115.75103,zone_1,Distribution Pipeline,complete,15,60,130
8391,75.900618,17.672797,75.900508,17.672924,DI,0.1,18.2016,zone_1,Distribution Pipeline,complete,15,60,130
8392,75.900452,17.672717,75.899798,17.674253,DI,0.1,183.69271,zone_1,Distribution Pipeline,complete,15,60,130
8393,75.901072,17.670438,75.90104,17.670469,DI,0.1,4.85449,zone_1,Distribution Pipeline,complete,15,60,130
8394,75.900618,17.672797,75.900744,17.67398,DI,0.1,131.75946,zone_1,Distribution Pipeline,complete,15,60,130
8395,75.900744,17.67398,75.900804,17.675303,DI,0.1,146.62021,zone_1,Distribution Pipeline,complete,15,60,130
8396,75.90052,17.67244,75.900739,17.671522,DI,0.1,104.3202,zone_1,Distribution Pipeline,complete,15,60,130
8397,75.901163,17.66781,75.901549,17.667796,DI,0.1,40.92147,zone_1,Distribution Pipeline,complete,15,60,130
8398,75.901547,17.668465,75.897365,17.668366,DI,0.1,448.9178,zone_1,Distribution Pipeline,complete,15,60,130
8399,75.89715,17.668336,75.895799,17.668005,DI,0.1,149.22016,zone_1,Distribution Pipeline,complete,15,60,130
8400,75.897206,17.668493,75.897168,17.668478,DI,0.1,4.30994,zone_1,Distribution Pipeline,complete,15,60,130
8401,75.899589,17.670259,75.899745,17.668534,DI,0.1,191.66857,zone_1,Distribution Pipeline,complete,15,60,130
8402,75.897441,17.667128,75.897365,17.668366,DI,0.1,137.30108,zone_1,Distribution Pipeline,complete,15,60,130
8403,75.899745,17.668534,75.89984,17.668508,DI,0.1,10.49879,zone_1,Distribution Pipeline,complete,15,60,130
8404,75.89984,17.668508,75.899847,17.668432,DI,0.1,8.39221,zone_1,Distribution Pipeline,complete,15,60,130
8405,75.903333,17.667343,75.901757,17.667404,DI,0.1,167.43575,zone_1,Distribution Pipeline,complete,15,60,130
8406,75.900318,17.670277,75.899589,17.670259,DI,0.1,77.37805,zone_1,Distribution Pipeline,complete,15,60,130
8407,75.899589,17.670259,75.899181,17.670245,DI,0.1,43.34523,zone_1,Distribution Pipeline,complete,15,60,130
8408,75.901072,17.670438,75.900272,17.670431,DI,0.1,84.90814,zone_1,Distribution Pipeline,complete,15,60,130
8409,75.900272,17.670431,75.899752,17.67043,DI,0.1,55.16069,zone_1,Distribution Pipeline,complete,15,60,130
8410,75.895799,17.668005,75.89575,17.667997,DI,0.1,5.22272,zone_1,Distribution Pipeline,complete,15,60,130
8411,75.89575,17.667997,75.895319,17.667952,DI,0.1,46.05175,zone_1,Distribution Pipeline,complete,15,60,130
8412,75.901532,17.667509,75.897582,17.667064,DI,0.1,424.02396,zone_1,Distribution Pipeline,complete,15,60,130
8413,75.895793,17.667924,75.895863,17.665939,DI,0.1,219.82345,zone_1,Distribution Pipeline,complete,15,60,130
8414,75.896318,17.666073,75.895863,17.665939,DI,0.1,50.49311,zone_1,Distribution Pipeline,complete,15,60,130
8415,75.895863,17.665939,75.895803,17.666114,DI,0.1,26.75151,zone_1,Distribution Pipeline,complete,15,60,130
8416,75.895313,17.66802,75.897168,17.668478,DI,0.1,208.56593,zone_1,Distribution Pipeline,complete,15,60,130
8417,75.903343,17.668035,75.903462,17.668065,DI,0.1,13.04529,zone_1,Distribution Pipeline,complete,15,60,130
8418,75.908776,17.672879,75.908429,17.672887,DI,0.1,36.88774,zone_7,Distribution Pipeline,complete,15,60,130
8419,75.908934,17.672561,75.909246,17.672556,DI,0.1,33.10656,zone_7,Distribution Pipeline,complete,15,60,130
8420,75.9088,17.673786,75.908356,17.673938,DI,0.1,50.62492,zone_7,Distribution Pipeline,complete,15,60,130
8421,75.908898,17.671155,75.909718,17.671115,DI,0.1,87.16461,zone_7,Distribution Pipeline,complete,15,60,130
8422,75.908943,17.673035,75.909246,17.673039,DI,0.1,32.18378,zone_7,Distribution Pipeline,complete,15,60,130
8423,75.90658,17.670843,75.907449,17.672385,DI,0.1,196.73936,zone_1,Distribution Pipeline,complete,15,60,130
8424,75.908753,17.671156,75.908589,17.671157,DI,0.1,17.39494,zone_7,Distribution Pipeline,complete,15,60,130
8425,75.908589,17.671157,75.908199,17.671154,DI,0.1,41.30712,zone_7,Distribution Pipeline,complete,15,60,130
8426,75.908199,17.671154,75.907767,17.671163,DI,0.1,45.84036,zone_7,Distribution Pipeline,complete,15,60,130
8427,75.908208,17.670473,75.907686,17.670324,DI,0.1,57.81421,zone_7,Distribution Pipeline,complete,15,60,130
8428,75.908573,17.670588,75.908208,17.670473,DI,0.1,40.76839,zone_7,Distribution Pipeline,complete,15,60,130
8429,75.908573,17.670588,75.908372,17.66956,DI,0.1,115.7665,zone_7,Distribution Pipeline,complete,15,60,130
8430,75.908372,17.66956,75.907686,17.670324,DI,0.1,114.93503,zone_7,Distribution Pipeline,complete,15,60,130
8431,75.907686,17.670324,75.907718,17.672447,DI,0.1,235.01546,zone_1,Distribution Pipeline,complete,15,60,130
8432,75.908757,17.671805,75.908582,17.671801,DI,0.1,18.54288,zone_7,Distribution Pipeline,complete,15,60,130
8433,75.908591,17.672423,75.908582,17.671801,DI,0.1,68.81396,zone_7,Distribution Pipeline,complete,15,60,130
8434,75.908582,17.671801,75.908589,17.671157,DI,0.1,71.27799,zone_7,Distribution Pipeline,complete,15,60,130
8435,75.908193,17.672447,75.907836,17.672453,DI,0.1,37.81552,zone_1,Distribution Pipeline,complete,15,60,130
8436,75.908582,17.671801,75.908189,17.671802,DI,0.1,41.71514,zone_7,Distribution Pipeline,complete,15,60,130
8437,75.908189,17.671802,75.907808,17.671802,DI,0.1,40.41615,zone_7,Distribution Pipeline,complete,15,60,130
8438,75.908193,17.672447,75.908189,17.671802,DI,0.1,71.44202,zone_7,Distribution Pipeline,complete,15,60,130
8439,75.908189,17.671802,75.908199,17.671154,DI,0.1,71.68142,zone_7,Distribution Pipeline,complete,15,60,130
8440,75.908199,17.671154,75.908207,17.670721,DI,0.1,47.89908,zone_7,Distribution Pipeline,complete,15,60,130
8441,75.908207,17.670721,75.908208,17.670473,DI,0.1,27.49243,zone_7,Distribution Pipeline,complete,15,60,130
8442,75.908207,17.670721,75.907745,17.670719,DI,0.1,48.93354,zone_7,Distribution Pipeline,complete,15,60,130
8443,75.907443,17.670765,75.907449,17.672385,DI,0.1,179.31365,zone_1,Distribution Pipeline,complete,15,60,130
8444,75.907449,17.672385,75.90752,17.672519,DI,0.1,16.55431,zone_1,Distribution Pipeline,complete,15,60,130
8445,75.907867,17.673257,75.908725,17.674607,DI,0.1,175.90925,zone_1,Distribution Pipeline,complete,15,60,130
8446,75.908725,17.674607,75.908868,17.674569,DI,0.1,15.68566,zone_7,Distribution Pipeline,complete,15,60,130
8447,75.908566,17.674639,75.908725,17.674607,DI,0.1,17.24447,zone_7,Distribution Pipeline,complete,15,60,130
8448,75.908767,17.672426,75.90859,17.672425,DI,0.1,18.73875,zone_7,Distribution Pipeline,complete,15,60,130
8449,75.90859,17.672425,75.908193,17.672447,DI,0.1,42.29027,zone_7,Distribution Pipeline,complete,15,60,130
8450,75.90752,17.672519,75.907842,17.673202,DI,0.1,83.5964,zone_1,Distribution Pipeline,complete,15,60,130
8451,75.908784,17.67317,75.907867,17.673257,DI,0.1,99.41344,zone_1,Distribution Pipeline,complete,15,60,130
8452,75.908789,17.673104,75.907842,17.673202,DI,0.1,102.55471,zone_1,Distribution Pipeline,complete,15,60,130
8453,75.906493,17.671008,75.908566,17.674639,DI,0.1,459.11265,zone_1,Distribution Pipeline,complete,15,60,130
8454,75.908615,17.669138,75.909051,17.66907,DI,0.1,47.83933,zone_7,Distribution Pipeline,complete,15,60,130
8455,75.909051,17.66907,75.909011,17.669854,DI,0.1,86.82953,zone_7,Distribution Pipeline,complete,15,60,130
8456,75.909051,17.66907,75.909516,17.669101,DI,0.1,49.42592,zone_7,Distribution Pipeline,complete,15,60,130
8457,75.909516,17.669101,75.909474,17.669885,DI,0.1,86.83812,zone_7,Distribution Pipeline,complete,15,60,130
8458,75.909516,17.669101,75.910003,17.669144,DI,0.1,51.95937,zone_7,Distribution Pipeline,complete,15,60,130
8459,75.910003,17.669144,75.910595,17.669178,DI,0.1,62.90523,zone_7,Distribution Pipeline,complete,15,60,130
8460,75.910003,17.669144,75.909979,17.669914,DI,0.1,85.2537,zone_7,Distribution Pipeline,complete,15,60,130
8461,75.910595,17.669178,75.910521,17.669921,DI,0.1,82.54762,zone_7,Distribution Pipeline,complete,15,60,130
8462,75.909011,17.669854,75.909474,17.669885,DI,0.1,49.23451,zone_7,Distribution Pipeline,complete,15,60,130
8463,75.909474,17.669885,75.909979,17.669914,DI,0.1,53.67875,zone_7,Distribution Pipeline,complete,15,60,130
8464,75.909979,17.669914,75.910521,17.669921,DI,0.1,57.50909,zone_7,Distribution Pipeline,complete,15,60,130
8465,75.908797,17.669858,75.909011,17.669854,DI,0.1,22.76513,zone_7,Distribution Pipeline,complete,15,60,130
8466,75.908912,17.670675,75.910328,17.670944,DI,0.1,153.41923,zone_7,Distribution Pipeline,complete,15,60,130
8467,75.90891,17.67061,75.910311,17.670893,DI,0.1,152.12134,zone_7,Distribution Pipeline,complete,15,60,130
8468,75.908914,17.67135,75.909725,17.671289,DI,0.1,86.35967,zone_7,Distribution Pipeline,complete,15,60,130
8469,75.908928,17.672081,75.909745,17.671575,DI,0.1,103.22887,zone_7,Distribution Pipeline,complete,15,60,130
8470,75.908928,17.673517,75.909479,17.673391,DI,0.1,60.11147,zone_7,Distribution Pipeline,complete,15,60,130
8471,75.908959,17.673804,75.909278,17.673727,DI,0.1,37.03254,zone_7,Distribution Pipeline,complete,15,60,130
8472,75.908966,17.674068,75.909506,17.674002,DI,0.1,58.03272,zone_7,Distribution Pipeline,complete,15,60,130
8473,75.908973,17.674388,75.909446,17.674371,DI,0.1,50.17467,zone_7,Distribution Pipeline,complete,15,60,130
8474,75.9088,17.673786,75.908834,17.674161,DI,0.1,41.63494,zone_7,Distribution Pipeline,complete,15,60,130
8475,75.908834,17.674161,75.908868,17.674569,DI,0.1,45.30933,zone_7,Distribution Pipeline,complete,15,60,130
8476,75.908834,17.674161,75.908649,17.674165,DI,0.1,19.69559,zone_7,Distribution Pipeline,complete,15,60,130
8477,75.907413,17.672778,75.907064,17.674722,DI,0.1,219.64705,zone_1,Distribution Pipeline,complete,15,60,130
8478,75.907508,17.672965,75.907239,17.674881,DI,0.1,213.92665,zone_1,Distribution Pipeline,complete,15,60,130
8479,75.9064,17.670827,75.906397,17.670774,DI,0.1,5.87521,zone_1,Distribution Pipeline,complete,15,60,130
8480,75.906397,17.670774,75.906386,17.670712,DI,0.1,6.88261,zone_1,Distribution Pipeline,complete,15,60,130
8481,75.908372,17.66956,75.908572,17.669365,DI,0.1,24.20432,zone_7,Distribution Pipeline,complete,15,60,130
8482,75.907718,17.672447,75.907836,17.672453,DI,0.1,12.55778,zone_1,Distribution Pipeline,complete,15,60,130
8483,75.907686,17.670324,75.907719,17.67251,DI,0.1,246.55842,zone_1,Distribution Pipeline,complete,15,60,130
8484,75.908429,17.672887,75.908122,17.672876,DI,0.1,32.58894,zone_7,Distribution Pipeline,complete,15,60,130
8485,75.908193,17.672447,75.908429,17.672887,DI,0.1,54.78858,zone_7,Distribution Pipeline,complete,15,60,130
8486,75.907049,17.677415,75.906596,17.677407,DI,0.1,48.37448,zone_1,Distribution Pipeline,complete,15,60,130
8487,75.906986,17.676814,75.90701,17.677382,DI,0.1,63.22868,zone_1,Distribution Pipeline,complete,15,60,130
8488,75.907049,17.677415,75.907033,17.677681,DI,0.1,29.57409,zone_1,Distribution Pipeline,complete,15,60,130
8489,75.905447,17.677896,75.905079,17.677899,DI,0.1,39.06257,zone_1,Distribution Pipeline,complete,15,60,130
8490,75.905692,17.677858,75.905447,17.677896,DI,0.1,26.34159,zone_1,Distribution Pipeline,complete,15,60,130
8491,75.90631,17.67793,75.905692,17.677858,DI,0.1,66.34262,zone_1,Distribution Pipeline,complete,15,60,130
8492,75.90743,17.679589,75.906734,17.679571,DI,0.1,74.29907,zone_1,Distribution Pipeline,complete,15,60,130
8493,75.906734,17.679571,75.906821,17.679982,DI,0.1,46.41538,zone_1,Distribution Pipeline,complete,15,60,130
8494,75.906759,17.680089,75.906793,17.680151,DI,0.1,7.75349,zone_1,Distribution Pipeline,complete,15,60,130
8495,75.90639,17.680391,75.906427,17.679943,DI,0.1,49.68961,zone_1,Distribution Pipeline,complete,15,60,130
8496,75.905541,17.681676,75.905698,17.68106,DI,0.1,87.33176,zone_1,Distribution Pipeline,complete,15,60,130
8497,75.905621,17.681609,75.906962,17.681333,DI,0.1,145.78746,zone_1,Distribution Pipeline,complete,15,60,130
8498,75.906962,17.681333,75.907459,17.681252,DI,0.1,53.55929,zone_1,Distribution Pipeline,complete,15,60,130
8499,75.906933,17.681149,75.906962,17.681333,DI,0.1,20.5833,zone_1,Distribution Pipeline,complete,15,60,130
8500,75.907467,17.678268,75.907998,17.678265,DI,0.1,56.3284,zone_1,Distribution Pipeline,complete,15,60,130
8501,75.905609,17.680836,75.904372,17.680724,DI,0.1,151.16453,zone_1,Distribution Pipeline,complete,15,60,130
8502,75.907565,17.679047,75.907807,17.679162,DI,0.1,30.02725,zone_1,Distribution Pipeline,complete,15,60,130
8503,75.908515,17.680518,75.908452,17.680348,DI,0.1,19.97692,zone_1,Distribution Pipeline,complete,15,60,130
8504,75.908177,17.679726,75.908117,17.679545,DI,0.1,21.06061,zone_1,Distribution Pipeline,complete,15,60,130
8505,75.906861,17.680727,75.907093,17.680661,DI,0.1,25.66674,zone_1,Distribution Pipeline,complete,15,60,130
8506,75.908452,17.680348,75.908763,17.680239,DI,0.1,35.18016,zone_1,Distribution Pipeline,complete,15,60,130
8507,75.908177,17.679726,75.908542,17.6796,DI,0.1,41.22239,zone_1,Distribution Pipeline,complete,15,60,130
8508,75.90527,17.679039,75.904753,17.678938,DI,0.1,56.28678,zone_1,Distribution Pipeline,complete,15,60,130
8509,75.906221,17.678325,75.906336,17.679314,DI,0.1,111.35341,zone_1,Distribution Pipeline,complete,15,60,130
8510,75.908432,17.680295,75.908177,17.679726,DI,0.1,72.94251,zone_1,Distribution Pipeline,complete,15,60,130
8511,75.908452,17.680348,75.907852,17.680546,DI,0.1,67.25165,zone_1,Distribution Pipeline,complete,15,60,130
8512,75.906791,17.67878,75.906976,17.679502,DI,0.1,95.85865,zone_1,Distribution Pipeline,complete,15,60,130
8513,75.907419,17.679642,75.906759,17.680089,DI,0.1,86.28381,zone_1,Distribution Pipeline,complete,15,60,130
8514,75.905499,17.678381,75.90597,17.679516,DI,0.1,135.47958,zone_1,Distribution Pipeline,complete,15,60,130
8515,75.905551,17.680498,75.905609,17.680836,DI,0.1,38.08054,zone_1,Distribution Pipeline,complete,15,60,130
8516,75.907547,17.679741,75.908117,17.679545,DI,0.1,64.25432,zone_1,Distribution Pipeline,complete,15,60,130
8517,75.908117,17.679545,75.90845,17.679448,DI,0.1,36.93339,zone_1,Distribution Pipeline,complete,15,60,130
8518,75.905609,17.680836,75.905642,17.681015,DI,0.1,20.30338,zone_1,Distribution Pipeline,complete,15,60,130
8519,75.90747,17.681313,75.905607,17.681666,DI,0.1,201.86263,zone_1,Distribution Pipeline,complete,15,60,130
8520,75.906316,17.678946,75.906277,17.678331,DI,0.1,68.12007,zone_1,Distribution Pipeline,complete,15,60,130
8521,75.907536,17.681297,75.908174,17.681191,DI,0.1,68.72333,zone_1,Distribution Pipeline,complete,15,60,130
8522,75.907953,17.677798,75.908065,17.677803,DI,0.1,11.87002,zone_1,Distribution Pipeline,complete,15,60,130
8523,75.907476,17.677761,75.907953,17.677798,DI,0.1,50.89712,zone_1,Distribution Pipeline,complete,15,60,130
8524,75.907497,17.679323,75.907005,17.67926,DI,0.1,52.64108,zone_1,Distribution Pipeline,complete,15,60,130
8525,75.908251,17.679072,75.908052,17.678319,DI,0.1,86.47719,zone_1,Distribution Pipeline,complete,15,60,130
8526,75.908052,17.678319,75.907998,17.678265,DI,0.1,8.22827,zone_1,Distribution Pipeline,complete,15,60,130
8527,75.906649,17.681343,75.906427,17.680831,DI,0.1,61.66037,zone_1,Distribution Pipeline,complete,15,60,130
8528,75.906759,17.680089,75.90639,17.680391,DI,0.1,51.43961,zone_1,Distribution Pipeline,complete,15,60,130
8529,75.90639,17.680391,75.905762,17.680923,DI,0.1,88.98507,zone_1,Distribution Pipeline,complete,15,60,130
8530,75.905762,17.680923,75.905623,17.680485,DI,0.1,50.6074,zone_1,Distribution Pipeline,complete,15,60,130
8531,75.907968,17.677747,75.907967,17.676569,DI,0.1,131.23171,zone_1,Distribution Pipeline,complete,15,60,130
8532,75.908018,17.677746,75.908039,17.676568,DI,0.1,131.33516,zone_1,Distribution Pipeline,complete,15,60,130
8533,75.907536,17.676563,75.907967,17.676569,DI,0.1,45.80445,zone_1,Distribution Pipeline,complete,15,60,130
8534,75.907967,17.676569,75.908039,17.676568,DI,0.1,7.58456,zone_1,Distribution Pipeline,complete,15,60,130
8535,75.908039,17.676568,75.908584,17.676585,DI,0.1,57.841,zone_1,Distribution Pipeline,complete,15,60,130
8536,75.90556,17.677202,75.905449,17.677856,DI,0.1,73.56904,zone_1,Distribution Pipeline,complete,15,60,130
8537,75.906221,17.678325,75.906277,17.678331,DI,0.1,5.95571,zone_1,Distribution Pipeline,complete,15,60,130
8538,75.906791,17.67878,75.906371,17.678939,DI,0.1,50.69306,zone_1,Distribution Pipeline,complete,15,60,130
8539,75.908445,17.677818,75.908065,17.677803,DI,0.1,40.27954,zone_1,Distribution Pipeline,complete,15,60,130
8540,75.905176,17.680479,75.905145,17.680254,DI,0.1,25.17532,zone_1,Distribution Pipeline,complete,15,60,130
8541,75.904712,17.680584,75.904633,17.679843,DI,0.1,82.59515,zone_1,Distribution Pipeline,complete,15,60,130
8542,75.907563,17.679913,75.906521,17.680566,DI,0.1,132.08475,zone_1,Distribution Pipeline,complete,15,60,130
8543,75.906521,17.680566,75.906124,17.681127,DI,0.1,80.0292,zone_1,Distribution Pipeline,complete,15,60,130
8544,75.907977,17.68116,75.908187,17.681131,DI,0.1,22.65379,zone_1,Distribution Pipeline,complete,15,60,130
8545,75.904845,17.676898,75.907417,17.677761,DI,0.1,294.61561,zone_1,Distribution Pipeline,complete,15,60,130
8546,75.90491,17.677016,75.907406,17.677809,DI,0.1,283.55078,zone_1,Distribution Pipeline,complete,15,60,130
8547,75.907482,17.677817,75.908437,17.677896,DI,0.1,101.67289,zone_1,Distribution Pipeline,complete,15,60,130
8548,75.907639,17.675428,75.908231,17.675256,DI,0.1,65.60005,zone_1,Distribution Pipeline,complete,15,60,130
8549,75.906986,17.676814,75.906786,17.676691,DI,0.1,29.85363,zone_1,Distribution Pipeline,complete,15,60,130
8550,75.907472,17.676953,75.906735,17.676707,DI,0.1,91.97011,zone_1,Distribution Pipeline,complete,15,60,130
8551,75.905194,17.678395,75.906236,17.678258,DI,0.1,112.70506,zone_1,Distribution Pipeline,complete,15,60,130
8552,75.906236,17.678258,75.90631,17.67793,DI,0.1,37.0823,zone_1,Distribution Pipeline,complete,15,60,130
8553,75.905591,17.678428,75.906221,17.678325,DI,0.1,68.52063,zone_1,Distribution Pipeline,complete,15,60,130
8554,75.906258,17.679125,75.906414,17.679485,DI,0.1,43.20149,zone_1,Distribution Pipeline,complete,15,60,130
8555,75.906316,17.678946,75.906476,17.679488,DI,0.1,63.65403,zone_1,Distribution Pipeline,complete,15,60,130
8556,75.904462,17.681006,75.905318,17.681344,DI,0.1,124.56412,zone_1,Distribution Pipeline,complete,15,60,130
8557,75.905345,17.681388,75.904529,17.681008,DI,0.1,122.72888,zone_1,Distribution Pipeline,complete,15,60,130
8558,75.906861,17.680727,75.907827,17.680922,DI,0.1,140.16122,zone_1,Distribution Pipeline,complete,15,60,130
8559,75.905905,17.680311,75.906734,17.679572,DI,0.1,166.18865,zone_1,Distribution Pipeline,complete,15,60,130
8560,75.905579,17.680388,75.90637,17.680331,DI,0.1,84.99233,zone_1,Distribution Pipeline,complete,15,60,130
8561,75.906791,17.67878,75.90744,17.678422,DI,0.1,88.05899,zone_1,Distribution Pipeline,complete,15,60,130
8562,75.906976,17.679502,75.907157,17.679505,DI,0.1,19.24069,zone_1,Distribution Pipeline,complete,15,60,130
8563,75.907337,17.679501,75.907157,17.679505,DI,0.1,19.0263,zone_1,Distribution Pipeline,complete,15,60,130
8564,75.906791,17.67878,75.907,17.678867,DI,0.1,24.1969,zone_1,Distribution Pipeline,complete,15,60,130
8565,75.906445,17.680862,75.906703,17.681021,DI,0.1,37.16101,zone_1,Distribution Pipeline,complete,15,60,130
8566,75.905371,17.678387,75.905432,17.679577,DI,0.1,138.76036,zone_1,Distribution Pipeline,complete,15,60,130
8567,75.907998,17.678265,75.908059,17.678589,DI,0.1,36.42467,zone_1,Distribution Pipeline,complete,15,60,130
8568,75.910335,17.677522,75.911728,17.677481,DI,0.1,147.87608,zone_3,Distribution Pipeline,complete,15,60,130
8569,75.908592,17.679273,75.910648,17.678606,DI,0.1,230.36856,zone_1,Distribution Pipeline,complete,15,60,130
8570,75.910427,17.676415,75.911689,17.676189,DI,0.1,143.59514,zone_7,Distribution Pipeline,complete,15,60,130
8571,75.910368,17.678151,75.910004,17.678469,DI,0.1,53.57304,zone_7,Distribution Pipeline,complete,15,60,130
8572,75.908548,17.678829,75.909192,17.678664,DI,0.1,71.69472,zone_1,Distribution Pipeline,complete,15,60,130
8573,75.908226,17.6786,75.908101,17.678262,DI,0.1,39.741,zone_1,Distribution Pipeline,complete,15,60,130
8574,75.908226,17.6786,75.908292,17.679028,DI,0.1,48.10271,zone_1,Distribution Pipeline,complete,15,60,130
8575,75.909322,17.676067,75.909847,17.676124,DI,0.1,56.06844,zone_7,Distribution Pipeline,complete,15,60,130
8576,75.908959,17.677967,75.910194,17.677852,DI,0.1,132.53707,zone_7,Distribution Pipeline,complete,15,60,130
8577,75.908926,17.677765,75.908941,17.677405,DI,0.1,39.98272,zone_7,Distribution Pipeline,complete,15,60,130
8578,75.908926,17.677765,75.909205,17.677695,DI,0.1,30.69626,zone_7,Distribution Pipeline,complete,15,60,130
8579,75.908955,17.678332,75.909355,17.678303,DI,0.1,42.52435,zone_1,Distribution Pipeline,complete,15,60,130
8580,75.909385,17.67826,75.909622,17.67825,DI,0.1,25.23358,zone_7,Distribution Pipeline,complete,15,60,130
8581,75.909361,17.678572,75.910185,17.677956,DI,0.1,117.39684,zone_7,Distribution Pipeline,complete,15,60,130
8582,75.909205,17.677695,75.90995,17.677535,DI,0.1,80.97241,zone_7,Distribution Pipeline,complete,15,60,130
8583,75.9093,17.676221,75.90925,17.676501,DI,0.1,31.50723,zone_7,Distribution Pipeline,complete,15,60,130
8584,75.911432,17.67682,75.911449,17.676423,DI,0.1,44.82717,zone_3,Distribution Pipeline,complete,15,60,130
8585,75.910987,17.675958,75.911671,17.676071,DI,0.1,79.95391,zone_7,Distribution Pipeline,complete,15,60,130
8586,75.910217,17.674607,75.910025,17.674323,DI,0.1,51.50224,zone_7,Distribution Pipeline,complete,15,60,130
8587,75.911216,17.676494,75.911224,17.676777,DI,0.1,31.2718,zone_3,Distribution Pipeline,complete,15,60,130
8588,75.911296,17.674543,75.912498,17.674432,DI,0.1,128.23358,zone_8,Distribution Pipeline,complete,15,60,130
8589,75.911296,17.674543,75.911233,17.674112,DI,0.1,48.20363,zone_8,Distribution Pipeline,complete,15,60,130
8590,75.90984,17.676381,75.910067,17.676381,DI,0.1,24.11331,zone_7,Distribution Pipeline,complete,15,60,130
8591,75.91088,17.678391,75.91088,17.677963,DI,0.1,47.31951,zone_3,Distribution Pipeline,complete,15,60,130
8592,75.910856,17.677562,75.911724,17.677531,DI,0.1,92.113,zone_3,Distribution Pipeline,complete,15,60,130
8593,75.910856,17.677562,75.91088,17.677963,DI,0.1,44.45147,zone_3,Distribution Pipeline,complete,15,60,130
8594,75.908592,17.679273,75.908548,17.678829,DI,0.1,49.72463,zone_1,Distribution Pipeline,complete,15,60,130
8595,75.910912,17.676479,75.911216,17.676494,DI,0.1,32.23835,zone_3,Distribution Pipeline,complete,15,60,130
8596,75.911224,17.676777,75.91124,17.677461,DI,0.1,75.82167,zone_3,Distribution Pipeline,complete,15,60,130
8597,75.911224,17.676777,75.911404,17.676777,DI,0.1,19.11135,zone_3,Distribution Pipeline,complete,15,60,130
8598,75.911432,17.67682,75.911806,17.67684,DI,0.1,39.78137,zone_3,Distribution Pipeline,complete,15,60,130
8599,75.910334,17.677562,75.910856,17.677562,DI,0.1,55.55115,zone_3,Distribution Pipeline,complete,15,60,130
8600,75.911449,17.676423,75.911861,17.676187,DI,0.1,51.20401,zone_7,Distribution Pipeline,complete,15,60,130
8601,75.911216,17.676494,75.911449,17.676423,DI,0.1,27.0124,zone_3,Distribution Pipeline,complete,15,60,130
